typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47817","false","8","kg","47817","false","47817","false","0","false","76203",,"76203","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2995000","false","8","kg","2995000","false","2995000","false","0","false","1237040",,"1237040","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","151343","false","8","kg","151343","false","151343","false","0","false","670354",,"670354","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","683582","false","8","kg","683582","false","683582","false","0","false","943924",,"943924","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5100","false","8","kg","5100","false","5100","false","0","false","18299",,"18299","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","503015","false","8","kg","503015","false","503015","false","0","false","570452",,"570452","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78446400","false","8","kg","78446400","false","78446400","false","0","false","50426507",,"50426507","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1002107","false","8","kg","1002107","false","1002107","false","0","false","925185",,"925185","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","459","false","8","kg","459","false","459","false","0","false","2380",,"2380","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20489","false","8","kg","20489","false","20489","false","0","false","124258",,"124258","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140247","false","8","kg","140247","false","140247","false","0","false","314851",,"314851","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34","false","8","kg","34","false","34","false","0","false","654",,"654","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","18950",,"18950","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28178","false","8","kg","28178","false","28178","false","0","false","63787",,"63787","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32042","false","8","kg","32042","false","32042","false","0","false","93709",,"93709","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26651","false","8","kg","26651","false","26651","false","0","false","128999",,"128999","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1633","false","8","kg","1633","false","1633","false","0","false","12356",,"12356","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","909","false","8","kg","909","false","909","false","0","false","17784",,"17784","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21546","false","8","kg","21546","false","21546","false","0","false","46885",,"46885","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1990500","false","8","kg","1990500","false","1990500","false","0","false","1788738",,"1788738","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99838600","false","8","kg","99838600","false","99838600","false","0","false","77486879",,"77486879","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46120000","false","8","kg","46120000","false","46120000","false","0","false","28825020",,"28825020","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28000","false","8","kg","28000","false","28000","false","0","false","39480",,"39480","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5779670","false","8","kg","5779670","false","5779670","false","0","false","2567324",,"2567324","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248","false","8","kg","248","false","248","false","0","false","7200",,"7200","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246348000","false","8","kg","246348000","false","246348000","false","0","false","145977485",,"145977485","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162164000","false","8","kg","162164000","false","162164000","false","0","false","112642001",,"112642001","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44095600","false","8","kg","44095600","false","44095600","false","0","false","29036351",,"29036351","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135","false","8","kg","135","false","135","false","0","false","4153",,"4153","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","356",,"356","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14000","false","8","kg","14000","false","14000","false","0","false","32296",,"32296","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16683600","false","8","kg","16683600","false","16683600","false","0","false","11630794",,"11630794","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","686","false","8","kg","686","false","686","false","0","false","2607",,"2607","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24680401","false","8","kg","24680401","false","24680401","false","0","false","18431569",,"18431569","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9895430","false","8","kg","9895430","false","9895430","false","0","false","10308270",,"10308270","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99200","false","8","kg","99200","false","99200","false","0","false","41664",,"41664","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","414","KWT","Kuwait","0","W00","World","H6","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22000000","false","8","kg","22000000","false","22000000","false","0","false","5500000",,"5500000","0","false","true",
"C","M","20240101","2024","1","202401","360","IDN","Indonesia","M","Import","12","DZA","Algeria","0","W00","World","H6","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22551100","false","8","kg","22551100","false","22551100","false","0","false","14065710",,"14065710","0","false","true",
