typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","133884793","false","8","kg","133884793","false","133884793","false","0","false","100668598",,"100668598","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","734620620","false","8","kg","734620620","false","734620620","false","0","false","574305013",,"574305013","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","134632","false","8","kg","134632","false","134632","false","0","false","489157",,"489157","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","590","false","8","kg","590","false","590","false","0","false","12968",,"12968","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5797","false","8","kg","5797","false","5797","false","0","false","34094",,"34094","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3387460","false","8","kg","3387460","false","3387460","false","0","false","4768668",,"4768668","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248371","false","8","kg","248371","false","248371","false","0","false","523599",,"523599","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7986","false","8","kg","7986","false","7986","false","0","false","34861",,"34861","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","485217","false","8","kg","485217","false","485217","false","0","false","1026631",,"1026631","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","411","false","8","kg","411","false","411","false","0","false","4417",,"4417","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35762107","false","8","kg","35762107","false","35762107","false","0","false","29531654",,"29531654","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","89",,"89","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","8","kg","40","false","40","false","0","false","1469",,"1469","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99960","false","8","kg","99960","false","99960","false","0","false","375678",,"375678","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","573597","false","8","kg","573597","false","573597","false","0","false","797555",,"797555","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1251419","false","8","kg","1251419","false","1251419","false","0","false","1217211",,"1217211","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","368","IRQ","Iraq","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162631000","false","8","kg","162631000","false","162631000","false","0","false","72450614",,"72450614","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","376","ISR","Israel","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","191","false","8","kg","191","false","191","false","0","false","6571",,"6571","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","748","false","8","kg","748","false","748","false","0","false","6242",,"6242","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3695333","false","8","kg","3695333","false","3695333","false","0","false","4797526",,"4797526","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1762416832","false","8","kg","1762416832","false","1762416832","false","0","false","1321819692",,"1321819692","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","332154","false","8","kg","332154","false","332154","false","0","false","324395",,"324395","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","914709","false","8","kg","914709","false","914709","false","0","false","1280255",,"1280255","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2880","false","8","kg","2880","false","2880","false","0","false","6871",,"6871","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H5","HS","true","2710","Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51606800","false","8","kg","51606800","false","51606800","false","0","false","40331986",,"40331986","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106645","false","8","kg","106645","false","106645","false","0","false","83458",,"83458","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11361320","false","8","kg","11361320","false","11361320","false","0","false","4873615",,"4873615","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55547600","false","8","kg","55547600","false","55547600","false","0","false","24083782",,"24083782","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60804","false","8","kg","60804","false","60804","false","0","false","84258",,"84258","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67576194","false","8","kg","67576194","false","67576194","false","0","false","29338088",,"29338088","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false","940",,"940","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1520","false","8","kg","1520","false","1520","false","0","false","3167",,"3167","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","364","IRN","Iran","0","W00","World","H5","HS","true","2713","Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","497305","false","8","kg","497305","false","497305","false","0","false","208868",,"208868","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","598","PNG","Papua New Guinea","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52707500","false","8","kg","52707500","false","52707500","false","0","false","30336913",,"30336913","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224878000","false","8","kg","224878000","false","224878000","false","0","false","131959904",,"131959904","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","707743000","false","8","kg","707743000","false","707743000","false","0","false","401460609",,"401460609","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","12","DZA","Algeria","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70934100","false","8","kg","70934100","false","70934100","false","0","false","42010047",,"42010047","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78491200","false","8","kg","78491200","false","78491200","false","0","false","47153891",,"47153891","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33938200","false","8","kg","33938200","false","33938200","false","0","false","20434337",,"20434337","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246794000","false","8","kg","246794000","false","246794000","false","0","false","129565517",,"129565517","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20510","false","8","kg","20510","false","20510","false","0","false","30355",,"30355","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2408","false","8","kg","2408","false","2408","false","0","false","19337",,"19337","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10687","false","8","kg","10687","false","10687","false","0","false","50558",,"50558","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99989","false","8","kg","99989","false","99989","false","0","false","244554",,"244554","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11121","false","8","kg","11121","false","11121","false","0","false","36456",,"36456","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35671","false","8","kg","35671","false","35671","false","0","false","117648",,"117648","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1058505","false","8","kg","1058505","false","1058505","false","0","false","1125880",,"1125880","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60966","false","8","kg","60966","false","60966","false","0","false","103962",,"103962","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19803","false","8","kg","19803","false","19803","false","0","false","55448",,"55448","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","699","IND","India","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64850","false","8","kg","64850","false","64850","false","0","false","152096",,"152096","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600000","false","8","kg","600000","false","600000","false","0","false","215813",,"215813","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28021","false","8","kg","28021","false","28021","false","0","false","71555",,"71555","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75511","false","8","kg","75511","false","75511","false","0","false","82187",,"82187","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","2712","Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","189","false","8","kg","189","false","189","false","0","false","45",,"45","0","false","true",
